Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish
EVTDESC800877;\n\nIt_would_seem_that_some_turmoil_is_brewing_within_the_Swiss_Confederation,_with_Catholic_cantons_banding_together_in_what_they_call_"The_Sonderbund"._As_a_proeminent_Catholic_power_and_neighbor_of_Switzerland,_it_is_in_our_interest_to_protect_the_Swiss_Catholics_from_their_protestant_"opressors",_with_the_Treaty_of_Vienna_of_1815_allowing_great_powers_to_intervene_in_Switzerland_if_they_all_deemed_necessary._The_problem_is_Britain_has_vetoed_any_action_in_Switzerland,_wishing_to_see_the_new_constitution_which_the_Catholics_oppose_pass,_meaning_that,_by_intervening_in_Switzerland,_we_would_be_breaking_the_Treaty_of_Vienna.;;;;;;;;;;;;;
break_union_of_lublin_title;Denounce the Union of Lublin;;;;;;;;;;;;;
break_union_of_lublin_desc;§RGain 15 infamy (This will block us from forming the Commonwealth or unite the Baltics!)§! While the Union of Lublin wasn't the first treaty to bring Poland and Lithuania together, with the first being the Union of Krewo, which also established—for the second time—Roman Catholicism as the official religion of Lithuania. Fater the Union of Krewo, many more treaties would deepen the ties between Poland and Lithuania, until the Union of Lublin, which replaced the personal union between both states with a real union, creating the Polish-Lithuanian Commonwealth. \n\nDespite the Union being agreed on by the Lithuanian representatives, the truth is that it was more of a diktat, with Poland seizing the rich lands of Ruthenia after facing resistance from the Polish representatives, forcing them back into the negotiation table, finally accepting the Union of Lublin under the Polish terms. \n\nIf we were to denounce the Union, we would be able to claim the seized Ruthenian territories once again, at the cost of straining our relationship with the Poles.;;;;;;;;;;;;;
duchy_of_livonia_title;Restore the Duchy of Livonia;;;;;;;;;;;;;
duchy_of_livonia_desc;§RGain 4 infamy§! Despite allying with Lithuania at one point—during the period in which Mindaugas had converted to Catholicism—Livonia has long been an enemy of Lithuania. Through most of our early history, the Crusaders of Livonia had difficulted our convertion to Christianity, only so they could continue to conquest our land and seize our homes! But, after the Treaty of Vilnius and the Livonian Wars in 1561 Livonia was divided between the Duchies of Livonia and Courland, with Livonia becoming a vassal of the Grand Duke of Lithuania. \n\nNow, with the restoration of our great nation, it is only natural that we renew this old arrangement, claiming Lithuania as an integral part of our nation, together with the Duchy of Courand.;;;;;;;;;;;;;
unite_with_finland_title;Unite with Finland;;;;;;;;;;;;;
unite_with_finland_desc;Now that Finland is free, the time has come for $COUNTRY$ to join the motherland!;;;;;;;;;;;;;
quebec_act_title;Restore the Quebec Act 1774;;;;;;;;;;;;;
quebec_act_desc;§RGain 15 infamy§! Being one of the leading causes to the American Revolution, the Quebec Act 1774 was an act of the British Parliament that reformed the governance of the Province of Quebec, guaranteeing the free practive of Catholicism and—more importantly—the expansion of Quebec into parts of Upper Canada and the American states of Illinois, Indiana, Michigan, Ohio and Wisconsin. \n\nReaffirming the Quebec Act would for sure anger the Americans, but it would broaden the reach of our ambitions around the Great Lakes region.;;;;;;;;;;;;;
EVTDESC800879;\n\nWith_our_newfound_independence,_it_seems_that_one_of_the_first_issues_to_arise_was_that_of_our_flag_of_choice._With_the_upcoming_coronation_of_the_first_king_of_an_independent_Bohemia_in_centuries,_many_have_raised_the_question_of_which_flag_to_raise,_with_many_arguing_that_we_should_keep_the_red-white_bicolor_used_by_Czech_national_movement,_which_forms_much_of_the_King's_cabinet,_while_others_suggest_that_we_should_bring_to_primacy_a_modern_version_of_the_royal_banner,_a_new_flag_to_signal_a_new_age_for_Bohemia_and_its_people.;;;;;;;;;;;;;
EVTDESC800880;\n\nWhile_our_independence_has_long_been_achieved,_the_institutions_of_our_country_are_still_ran_as_if_we_were_ruled_by_a_far_away_monarch._While_modernizing_this_institutions_is_necessary,_it_brings_into_light_an_important_question:_Do_we_really_need_a_monarch?_\n\nWe_could,_in_theory,_find_someone_to_wear_the_Quebecois_Crown,_but_the_truth_is_that_we_are_hardly_pressed_to_keep_the_monarchical_government,_with_many_in_our_country_more_than_willing_to_go_along_with_transforming_Quebec_into_a_proper_republic.;;;;;;;;;;;;;
claim_new_galicia_title;Reclaim New Galicia;;;;;;;;;;;;;
claim_new_galicia_desc;§RGain 5 infamy§! The title of King of Galicia-Lodomeria has long been held by the Hungarian kings, with such a title being used by the Habsburg Monarchy to claim the region during the 1st Partition of Poland. But that wasn't the only territory Austria got out of the Partitions of Poland, with New Galicia being awarded to Austria during the 3rd Partition, with the territory being lost to the newly-formed Duchy of Warsaw after the Austrian defeat in the War of the 5th Coalition against Napoleon, with the territory ending up as part of Crogress Poland after the Congress of Vienna. By this point, the Concert of Europe is long gone, allowing us to once again claim these lands as the rightful lords of Galicia-Lodomeria.;;;;;;;;;;;;;
split_prussia_title;Prop up Polish claims to East Prussia;;;;;;;;;;;;;
split_prussia_desc;§RGain 7.5 infamy§! With the restoration of the autonomous Kingdom of Poland, we have restored the Polish claims on our neighbors as well. While pressing these claims was another question entirely, it weakened our neighbor significantly, especially the Prussians, with their eastern possessions being divided with the annexation of Gdansk by the Kingdom of Poland. Now with East Prussia cut off from the mainland, we could let Poland lay claim on East Prussia, further solidifying our position in the Baltics.;;;;;;;;;;;;;
reclaim_transcaspia_title;Reaffirm Transcaspian Claims;;;;;;;;;;;;;
reclaim_transcaspia_desc;§RGain 4-8 infamy depending on if you already claimed Greater Iran and Kurdestan§! While we have always claimed Transcaspia as our territory, it was always a hard region to hold on to. Leading us to leave the region alone as we fought to survive the XIXth century. Now—as our nation finished modernizing and taking its place on the world state—we are ready to reaffirm some of our old claims that went unpressed until now, such as the ones in Transcaspia.;;;;;;;;;;;;;
EVTDESC800885;\n\nOnce_Central_Asia_was_a_thorn_on_Russian_side,_a_land_of_raiders_determined_on_disrupting_the_$COUNTRY$_and_its_people._But_now_the_situation_couldn't_be_any_more_different._With_Kenesary's_Rebellion_backfiring_and_expanding_our_influence_in_the_region_and_raids_from_deep_into_Central_Asia_giving_us_reasons_to_further_encroach_in_the_region,_we_got_where_we_are_now,_holding_total_control_over_the_region_and_ruling_over_the_cities_that_once_sold_Russians_as_slaves,_with_the_protectorates_over_Bukhara_and_Khiva_ensuring_the_stability_of_the_region._Now_it_is_time_to_organize_the_region_to_better_fit_our_needs._\n\nObviously,_there_are_many_disagreements_about_how_to_tackle_the_region,_if_we_should_break_its_tribal_structures_for_ease_of_governance,_if_we_should_set_up_a_commission_to_study_the_region_ethnic_lines_and_help_stabilize_the_region,_or_even_if_we_should_just_let_the_Governor-General_of_the_Steppes_deal_with_the_local_tribes.;;;;;;;;;;;;;
enforce_central_asia_title;Enforce Central Asian Borders;;;;;;;;;;;;;
enforce_central_asia_desc;With our control over Central Asia established, we need to make sure the borders we drew are enforced! We can't let our control over the region go loose!;;;;;;;;;;;;;
EVTDESC800884;\n\nDespite_our_best_efforts_to_draw_fair_borders_in_Central_Asia,_it_seems_that_the_people_still_there_are_some_small_disputes_which_we,_as_the_Lords_of_Turkestan,_need_to_adress._\n\nEarlier_today,_a_delegation_of_of_Karakalpaks_and_Kazakhs_came_into_our_capital_asking_for_our_help_in_resolving_a_dispute_over_the_ownership_of_Babajan,_a_sparsely_populated_region_besides_the_Aral_Sea._Naturally,_the_Kazakh_claims_the_region_is_theirs,_while_the_Karakalpaks_claim_the_province_is_actually_theirs._\n\nNow,_what_stance_should_we_take?;;;;;;;;;;;;;
EVTDESC800886;\n\nDespite_our_best_efforts_to_draw_fair_borders_in_Central_Asia,_it_seems_that_the_people_still_there_are_some_small_disputes_which_we,_as_the_Lords_of_Turkestan,_need_to_adress._\n\nWe_are_informed_by_the_Governor-General_of_Turkestan_that_Tajik_militias_have_launched_raids_into_Uzbek_territory,_trying_to_take_over_the_province_of_Samarkand_for_themselves._\n\nThe_Governor-General_now_presses_us_to_enact_a_decree_deciding_who_is_the_legitimate_owner_of_the_province,_in_the_hopes_that_doing_so_would_guarantee_that_such_a_bold_display_of_disloyalty_doesn't_happen_again...;;;;;;;;;;;;;
EVTDESC800887;\n\nDespite_our_best_efforts_to_draw_fair_borders_in_Central_Asia,_it_seems_that_the_people_still_there_are_some_small_disputes_which_we,_as_the_Lords_of_Turkestan,_need_to_adress._\n\nIt_seems_that_the_province_of_Tashkent_has_been_thrown_into_chaos,_with_violence_erupting_after_a_Kazakh_village_refused_to_pay_taxes_to_the_Uzbek_government._With_the_situation_slowly_evolving_into_utter_anarchy,_the_Governor-General_of_the_Steppes_has_marched_troops_into_the_province_to_"protect_the_Kazakh_population",_leading_to_a_tense_standoff_with_the_Uzbek_garrison._Now_it_is_our_job_to_decide_whose_troops_need_to_leave_the_province_for_good.;;;;;;;;;;;;;
integrate_panjdeh_central_asia_title;Integrate Herat into Central Asia;;;;;;;;;;;;;
integrate_panjdeh_central_asia_desc;With our victory against Afghanistan, we  managed to push the borders of Central Asia further south, seizing the important city of Herat as a result. The region we got from  the Panjdeh Treaty rremains under direct military occupation for now, but preparations are already being made to transfer our gains to our governors in Central Asia, integrating the region into our holdings there. All that is left now is the Tsar's approval for Central Asian troops to move into Northern Afghanistan.;;;;;;;;;;;;;
perp_truce_done;Established the Trucial States;;;;;;;;;;;;;
created_aden_protectorate;Created the Aden Protectorate;;;;;;;;;;;;;
organize_arabia_ENG_title;Control the Arabian Peninsula;;;;;;;;;;;;;
organize_arabia_ENG_desc;§RGain 5 infamy§! Recently, with our recent overtures to Southern Arabia, through Aden and the Trucial States, the region became of great interest to us. While at first the region provided useful coaling stations to our vessels, with the opening of the construction of the Suez Canal, the Arabian Peninsula suddenly became neighbor to one of the most important waterways in the world, not to mention that, on top the newfound importance of the Red Sea to global trade, the Persian Sea and the Indian Ocean were already home to important trade routes which we already greatly benefited from. \n\nThat said, it is clear that expanding our hold over the Arabian Peninsula is of utmost importance, both to enlarge our current holdings and to prevent any trouble coming from the Peninsula. \n\n§R(You have to, on top of establishing and expanding both Aden and the Trucial States, sphere/own all cores of Nedj, Hail, Hedjaz, Najran, Oman and Kuwait!)§!;;;;;;;;;;;;;
EVTDESC800883;\n\nAs_the_new_masters_of_Arabia,_we_draw_lines_in_the_sands_as_we_see_fit._As_one_of_our_objetives_as_to_enlarge_our_existing_protectorates,_not_only_have_we_granted_huge_swathes_of_desert_to_our_Aden_and_Muscat,_we_have_also_expanded_Kuwait,_enforcing_the_Sheikhdom's_claims._\n\nAt_last,_while_the_biggest_prize_would_be_the_new_protectorate_to_be_established_in_the_center_of_the_Peninsula,_we_still_wonder_if_we_shouldn't_further_split_the_protectorate_by_granting_special_autonomy_to_the_Sharif_of_Mecca,_as_to_guarantee_his_support_in_the_region.;;;;;;;;;;;;;
organize_arabia_PER_title;Persian Hegemony over Arabia;;;;;;;;;;;;;
organize_arabia_PER_desc;§RGain 10 infamy§! Long departed from the days of its invasions of Persia, Arabia has been reduced to a couple of warring states falling under foreign influences from time to time. Of course, we were quick to take advantage of that fact many times in the past, crossing the Persian Sea and holding land in Eastern Arabia, but these holdings in Arabia were never that permanent, always drifting away from our rule as soon as they had a chance to. \n\nBut now that is about to change. With our recent invasion of Muscat, we have once again a solid holding over Arabia, but that position is disputed currently disputed both by the Arabian tribes and foreign powers. If we were able to hold significant influence over all of Arabia, we could try to leverage the support of the Sharif of Mecca, granting him control over the rest of Arabia, as long as he swears loyalty to us, of course. \n\n§R(You have to, on top of establishing and expanding both Aden and the Trucial States, sphere/own all cores of Nedj, Hail, Hedjaz, Najran)§!;;;;;;;;;;;;;
reclaim_lengeh_title;Reclaim Bandar-e Lengeh;;;;;;;;;;;;;
reclaim_lengeh_desc;§RGain 2.5 infamy§! It has been a long time since our men have been stationed on Bandar-e Lengeh as its rulers. Despíte our rule over the port having long since faded into history, that doesn't mean we didn't try to regain it, but the Sheik of Lengeh and its Qasimi allies have proved to be set on thwarting our attempts at that. But now, after our annexation of neighboring Bandar-e Abbas, annexing Bandar-e Lengeh would consolidate our holdings in Persia. On top of that, with the Qasimi fleet being destroyed and our advances into their Arabian holdings, the Qasimi find themselves in a severely weakened state, which we can't allow the Persians to exploit but would be happy to exploit it ourselves. It is finally time we right the wrongs of history and retake the port from its miserable state.;;;;;;;;;;;;;
sway_laristan_baluchistan_title;Sway Lari and Baluchi tribes;;;;;;;;;;;;;
sway_laristan_baluchistan_desc;§RGain 5 infamy (Pay 75,000¤)§! With the consolidation of our holdings in southern Iran, our focus shift into guaranteeing that our interests in the region are secured. While we have consolidated our gains, we quite safe yet, with some suggesting that the only way to secure our holdings being either connecting Gwadar and Bandar-e Abbas by land, or having a bit of a buffer between our ports and the Qajar border. \n\nLuckily, the Lari and Baluchi tribes present a solution to both propositions at once. Both have been pretty good trade partners to us ever since we established a presence in southern Iran. While it would require a bit of persuasion, but we could try to sway these tribes to join us. The Laris would certainly take quite a bit of "convincing" to joing our cause, but–in contrast—the Baluchis would probably be a bit more open to our overlordship, as long as we keep them safe from the Qajars. \n\nWith both these groups under our thumb, we would be able to not only connect Gwadar and Bandar-e Abbas by land, but also deprive the Qajars from their control over Laristan.;;;;;;;;;;;;;
